,NVDA,AMD,QCOM,NBIS,ORCL,AVGO,TSM,CRWD,SMCI,TSLA,JOBY,RKLB,ASTS,BA,LUNR,LMT,SERV,ISRG,IREN,CORZ,IBIT,COIN,CLSK,HUT,MSTR,IONQ,RGTI,IBM,GOOG,HON,INTC,MSFT,AMZN,NTLA,CRSP,VRTX,SRPT,DNA,RXRX,JAZZ,SOFI,XYZ,PYPL,HOOD,BULL,BLK,SPY
,NVDA,AMD,QCOM,NBIS,ORCL,AVGO,TSM,CRWD,SMCI,TSLA,JOBY,RKLB,ASTS,BA,LUNR,LMT,SERV,ISRG,IREN,CORZ,IBIT,COIN,CLSK,HUT,MSTR,IONQ,RGTI,IBM,GOOG,HON,INTC,MSFT,AMZN,NTLA,CRSP,VRTX,SRPT,DNA,RXRX,JAZZ,SOFI,XYZ,PYPL,HOOD,BULL,BLK,SPY
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-29 04:00:00,6.9623,25.2,69.2,20.0,48.89,21.499,44.13,58.0,1.565,20.334,13.4,10.43,11.81,350.19,10.03,324.32,59.92,184.67,24.45,8.8,24.1722,328.28,5.2166,21.45,14.78,9.2,9.43,141.0516,62.465,160.3,48.75,112.02,99.905,30.15,52.17,184.86,139.49,487.2,31.3,171.46,22.65,89.5,92.62,34.82,13.25,485.22,291.48
2018-08-30 04:00:00,6.9453,24.89,68.14,20.0,48.38,21.665,43.46,58.0,1.565,20.21,13.4,10.43,11.81,346.9,10.03,321.85,59.35,185.0567,24.45,8.8,24.1722,328.28,5.2166,21.45,14.718,9.2,9.43,139.5124,61.956,159.45,48.24,111.95,100.119,31.18,53.46,186.03,139.87,487.2,31.3,171.67,22.65,89.5,92.09,34.82,13.25,475.27,290.3
2018-08-31 04:00:00,7.017,25.17,68.71,20.0,48.58,21.903,43.6,58.0,1.565,20.1107,13.4,10.43,11.81,342.79,10.03,320.41,60.27,186.6667,24.45,8.8,24.1722,328.28,5.2166,21.45,14.9,9.2,9.43,140.0382,60.9095,159.06,48.43,112.33,100.6355,30.93,56.67,184.4,138.04,487.2,31.3,170.92,22.65,89.5,92.33,34.82,13.25,479.06,290.31
2018-09-04 04:00:00,7.0925,28.06,69.98,20.0,48.58,21.943,44.11,58.0,1.565,19.2633,13.4,10.43,11.81,346.25,10.03,321.91,60.2,185.3433,24.45,8.8,24.1722,328.28,5.2166,21.45,14.775,9.2,9.43,139.2734,59.85,159.64,47.96,111.71,101.9755,30.74,55.5,183.31,143.45,487.2,31.3,171.42,22.65,89.5,93.07,34.82,13.25,475.78,289.81
2018-09-05 04:00:00,6.9605,28.51,70.89,20.0,48.04,22.142,44.22,58.0,1.565,18.716,13.4,10.43,11.81,346.68,10.03,321.33,60.09,178.9067,24.45,8.8,24.1722,328.28,5.2166,21.45,14.484,9.2,9.43,140.2103,59.324,161.79,47.72,108.49,99.741,30.06,53.45,183.21,140.76,487.2,31.3,171.3,22.65,89.5,89.05,34.82,13.25,478.24,289.03
2018-09-06 04:00:00,6.818,27.84,70.36,20.0,47.71,21.597,44.05,58.0,1.565,18.73,13.4,10.43,11.81,351.27,10.03,328.91,59.59,180.62,24.45,8.8,24.1722,328.28,5.2166,21.45,14.481,9.2,9.43,139.9522,58.572,164.01,47.26,108.74,97.9155,27.07,49.88,180.05,141.45,487.2,31.3,168.8,22.65,89.5,89.0,34.82,13.25,471.96,288.16
2018-09-07 04:00:00,6.7965,27.38,70.38,20.0,47.81,23.258,44.88,58.0,1.565,17.5493,13.4,10.43,11.81,349.28,10.03,328.53,59.49,179.32,24.45,8.8,24.1722,328.28,5.2166,21.45,14.454,9.2,9.43,139.0535,58.2415,162.81,46.45,108.21,97.6035,27.24,50.14,179.47,142.71,487.2,31.3,166.78,22.65,89.5,88.82,34.82,13.25,471.44,287.6
2018-09-10 04:00:00,6.8683,29.89,72.32,20.0,48.86,24.061,44.62,58.0,1.565,19.0333,13.4,10.43,11.81,341.86,10.03,322.95,59.32,180.6267,24.45,8.8,24.1722,328.28,5.2166,21.45,14.677,9.2,9.43,139.2447,58.232,163.37,46.3,109.38,96.9505,26.98,49.69,179.28,140.2,487.2,31.3,165.96,22.65,89.5,89.8,34.82,13.25,473.75,288.1
2018-09-11 04:00:00,6.82,30.1,72.51,20.0,48.92,23.255,44.55,58.0,1.565,18.6293,13.4,10.43,11.81,345.25,10.03,322.23,58.12,182.1333,24.45,8.8,24.1722,328.28,5.2166,21.45,14.78,9.2,9.43,140.0478,58.868,163.06,44.93,111.24,99.3575,29.13,51.8,178.61,143.49,487.2,31.3,165.83,22.65,89.5,91.43,34.82,13.25,471.13,289.05
2018-09-12 04:00:00,6.705,32.21,71.75,20.0,49.34,22.989,43.94,58.0,1.565,19.3693,13.4,10.43,11.81,353.41,10.03,325.28,58.19,183.1867,24.45,8.8,24.1722,328.28,5.2166,21.45,14.889,9.2,9.43,140.1243,58.141,163.89,44.93,111.71,99.5,30.27,53.73,178.34,150.77,487.2,31.3,165.84,22.65,89.5,92.4,34.82,13.25,470.01,289.12
2018-09-13 04:00:00,6.7835,30.48,74.61,20.0,48.96,23.542,43.43,58.0,1.565,19.2973,13.4,10.43,11.81,355.46,10.03,331.28,59.3,186.2733,24.45,8.8,24.1722,328.28,5.2166,21.45,14.769,9.2,9.43,142.3996,58.7665,165.71,45.57,112.91,99.4935,30.97,54.15,179.86,150.21,487.2,31.3,165.19,22.65,89.5,92.19,34.82,13.25,468.98,290.83
2018-09-14 04:00:00,6.9108,32.72,75.09,20.0,49.25,23.634,44.41,58.0,1.565,19.68,13.4,10.43,11.81,359.8,10.03,335.8,60.4,189.4533,24.45,8.8,24.1722,328.28,5.2166,21.45,14.913,9.2,9.43,141.8069,58.6265,165.11,45.54,113.37,98.5095,31.05,55.36,179.01,152.76,487.2,31.3,163.07,22.65,89.5,90.78,34.82,13.25,476.06,290.88
2018-09-17 04:00:00,6.8483,32.43,73.24,20.0,49.18,23.483,43.76,58.0,1.565,19.656,13.4,10.43,11.81,355.96,10.03,339.34,59.71,186.2167,24.45,8.8,24.1722,328.28,5.2166,21.45,14.71,9.2,9.43,141.434,57.8025,165.75,45.42,112.14,95.4015,29.85,50.32,175.8,152.35,487.2,31.3,161.01,22.65,89.5,88.68,34.82,13.25,470.9,289.34
2018-09-18 04:00:00,6.7755,31.93,74.72,20.0,49.03,23.973,43.56,58.0,1.565,18.9973,13.4,10.43,11.81,363.58,10.03,343.22,59.28,188.2733,24.45,8.8,24.1722,328.28,5.2166,21.45,14.996,9.2,9.43,142.0268,58.061,166.14,46.1,113.21,97.0525,31.98,53.18,177.12,153.58,487.2,31.3,161.93,22.65,89.5,89.72,34.82,13.25,472.2,290.91
2018-09-19 04:00:00,6.7995,31.21,74.06,20.0,49.43,24.179,44.02,58.0,1.565,19.9347,13.4,10.43,11.81,365.22,10.03,339.3,59.19,185.49,24.45,8.8,24.1722,328.28,5.2166,21.45,14.781,9.2,9.43,142.5048,58.5545,165.8,46.15,111.7,96.321,31.99,51.89,176.6,151.95,487.2,31.3,163.03,22.65,89.5,89.31,34.82,13.25,483.54,291.22
2018-09-20 04:00:00,6.657,31.18,74.6,20.0,50.43,24.493,44.17,58.0,1.565,19.8887,13.4,10.43,11.81,367.46,10.03,333.13,59.68,187.06,24.45,8.8,24.1722,328.28,5.2166,21.45,14.765,9.2,9.43,144.5029,59.3435,166.54,47.2,113.57,97.215,31.51,48.99,180.52,152.83,487.2,31.3,164.36,22.65,89.5,90.6,34.82,13.25,487.14,293.58
2018-09-21 04:00:00,6.5863,31.02,73.7,20.0,51.1,24.81,44.06,58.0,1.565,19.94,13.4,10.43,11.81,372.23,10.03,337.66,60.46,185.59,24.45,8.8,24.1722,328.28,5.2166,21.45,14.812,9.2,9.43,144.6941,58.3045,167.34,46.66,114.26,95.7505,26.78,44.49,180.08,147.59,487.2,31.3,163.78,22.65,89.5,90.62,34.82,13.25,487.61,291.99
2018-09-24 04:00:00,6.6425,32.61,73.58,20.0,51.24,24.945,44.89,58.0,1.565,19.9787,13.4,10.43,11.81,367.99,10.03,337.58,61.18,189.7567,24.45,8.8,24.1722,328.28,5.2166,21.45,14.738,9.2,9.43,143.4321,58.6685,165.46,46.91,114.67,96.718,27.09,45.28,182.17,153.1,487.2,31.3,163.31,22.65,89.5,89.62,34.82,13.25,482.07,291.02
2018-09-25 04:00:00,6.7103,32.57,72.74,20.0,51.72,24.765,44.17,58.0,1.565,20.066,13.4,10.43,11.81,367.23,10.03,343.54,61.29,191.3967,24.45,8.8,24.1722,328.28,5.2166,21.45,14.681,9.2,9.43,142.3614,59.2325,165.56,45.91,114.45,98.7275,28.67,46.37,182.65,154.56,487.2,31.3,163.54,22.65,89.5,90.04,34.82,13.25,479.09,290.75
2018-09-26 04:00:00,6.673,32.19,71.76,20.0,51.63,24.543,44.27,58.0,1.565,20.6387,13.4,10.43,11.81,365.03,10.03,342.88,61.16,189.8467,24.45,8.8,24.1722,328.28,5.2166,21.45,14.141,9.2,9.43,144.9426,59.0245,165.76,45.7,113.98,98.7425,28.48,45.76,186.65,158.8,487.2,31.3,164.5,22.65,89.5,89.85,34.82,13.25,474.83,289.88
2018-09-27 04:00:00,6.685,32.59,71.71,20.0,51.69,24.645,44.76,58.0,1.565,20.5013,13.4,10.43,11.81,367.39,10.03,346.05,61.25,189.8967,24.45,8.8,24.1722,328.28,5.2166,21.45,14.054,9.2,9.43,144.8375,59.732,165.36,45.88,114.41,100.649,28.78,46.44,189.74,159.25,487.2,31.3,166.31,22.65,89.5,88.99,34.82,13.25,477.89,290.69
2018-09-28 04:00:00,7.0255,30.89,72.03,20.0,51.56,24.673,44.16,58.0,1.565,17.6513,13.4,10.43,11.81,371.9,10.03,345.96,62.03,191.3333,24.45,8.8,24.1722,328.28,5.2166,21.45,14.062,9.2,9.43,144.5602,59.6735,166.4,47.29,114.37,100.15,28.62,44.35,192.74,161.51,487.2,31.3,168.13,22.65,89.5,87.84,34.82,13.25,471.33,290.72
2018-10-01 04:00:00,7.234,31.42,72.6,20.0,51.8,24.951,44.66,58.0,1.565,20.7133,13.4,10.43,11.81,382.29,10.03,347.93,40.75,191.58,24.45,8.8,24.1722,328.28,5.2166,21.45,13.647,9.2,9.43,146.2715,59.7655,166.44,46.45,115.61,100.218,27.13,42.34,191.57,148.76,487.2,31.3,165.55,22.65,89.5,87.55,34.82,13.25,473.47,291.73
2018-10-02 04:00:00,7.162,29.02,73.35,20.0,50.23,24.81,43.62,58.0,1.565,20.068,13.4,10.43,11.81,386.37,10.03,349.07,40.2,190.4933,24.45,8.8,24.1722,328.28,5.2166,21.45,13.249,9.2,9.43,146.9885,60.0055,166.03,48.1,115.15,98.5655,25.76,39.72,191.93,142.42,487.2,31.3,166.7,22.65,89.5,86.68,34.82,13.25,477.21,291.56
2018-10-03 04:00:00,7.1683,28.43,72.64,20.0,49.75,24.942,43.96,58.0,1.565,19.6533,13.4,10.43,11.81,392.3,10.03,347.44,40.77,187.1567,24.45,8.8,24.1722,328.28,5.2166,21.45,13.348,9.2,9.43,146.4818,60.1475,165.38,48.76,115.17,97.638,25.98,39.0,192.21,147.38,487.2,31.3,166.74,22.65,89.5,87.15,34.82,13.25,474.37,291.72
2018-10-04 04:00:00,6.9823,27.78,72.38,20.0,49.47,24.817,42.43,58.0,1.565,18.7887,13.4,10.43,11.81,389.99,10.03,349.46,41.74,184.8133,24.45,8.8,24.1722,328.28,5.2166,21.45,13.17,9.2,9.43,144.6558,58.4095,164.71,48.13,112.79,95.471,24.4,37.56,188.62,142.84,487.2,31.3,164.05,22.65,89.5,84.34,34.82,13.25,474.15,289.44
2018-10-05 04:00:00,6.7465,27.35,71.21,20.0,49.35,24.423,41.63,58.0,1.565,17.4633,13.4,10.43,11.81,386.47,10.03,347.21,43.04,182.9033,24.45,8.8,24.1722,328.28,5.2166,21.45,13.12,9.2,9.43,142.4761,57.8675,164.07,47.03,112.13,94.4825,24.34,38.56,188.05,135.03,487.2,31.3,162.67,22.65,89.5,83.18,34.82,13.25,470.86,287.82
2018-10-08 04:00:00,6.6443,26.46,70.93,20.0,49.36,24.137,40.96,58.0,1.565,16.704,13.4,10.43,11.81,385.77,10.03,349.93,43.13,175.49,24.45,8.8,24.1722,328.28,5.2166,21.45,13.084,9.2,9.43,141.8642,57.4485,164.86,47.03,110.85,93.221,24.2,36.56,185.34,131.08,487.2,31.3,162.03,22.65,89.5,80.55,34.82,13.25,471.46,287.82
2018-10-09 04:00:00,6.6385,27.24,70.13,20.0,48.87,24.47,40.9,58.0,1.565,17.52,13.4,10.43,11.81,385.44,10.03,347.31,44.02,177.07,24.45,8.8,24.1722,328.28,5.2166,21.45,13.071,9.2,9.43,140.7648,56.941,160.94,46.55,112.26,93.516,23.54,36.85,185.66,129.17,487.2,31.3,165.96,22.65,89.5,80.03,34.82,13.25,459.71,287.4
2018-10-10 04:00:00,6.1423,25.0,66.73,20.0,47.4,23.183,39.35,58.0,1.565,17.1253,13.4,10.43,11.81,367.47,10.03,336.75,44.05,170.7367,24.45,8.8,24.1722,328.28,5.2166,21.45,12.672,9.2,9.43,136.4149,54.061,156.62,44.8,106.16,87.7625,22.3,36.64,176.43,122.3,487.2,31.3,162.0,22.65,89.5,75.45,34.82,13.25,426.76,278.3
2018-10-11 04:00:00,5.8783,25.3,64.29,20.0,46.78,22.89,38.94,58.0,1.565,16.8153,13.4,10.43,11.81,358.11,10.03,326.26,43.28,169.4067,24.45,8.8,24.1722,328.28,5.2166,21.45,12.68,9.2,9.43,132.9063,53.966,153.62,44.23,105.91,85.968,22.49,36.95,175.66,122.01,487.2,31.3,155.38,22.65,89.5,75.9,34.82,13.25,417.68,272.17
2018-10-12 04:00:00,6.1635,26.34,64.29,20.0,47.38,23.295,39.66,58.0,1.565,17.252,13.4,10.43,11.81,360.11,10.03,327.62,43.38,177.34,24.45,8.8,24.1722,328.28,5.2166,21.45,12.728,9.2,9.43,134.6558,55.504,156.2,44.88,109.57,89.4305,23.24,37.7,181.32,130.5,487.2,31.3,158.82,22.65,89.5,79.03,34.82,13.25,427.7,275.95
2018-10-15 04:00:00,5.8845,26.26,64.17,20.0,47.12,23.247,38.75,58.0,1.565,17.306,13.4,10.43,11.81,358.88,10.03,331.24,43.66,173.0967,24.45,8.8,24.1722,328.28,5.2166,21.45,12.801,9.2,9.43,134.9235,54.6125,156.21,44.53,107.6,88.0475,22.35,35.9,177.65,131.34,487.2,31.3,155.27,22.65,89.5,77.23,34.82,13.25,426.94,274.4
2018-10-16 04:00:00,6.1457,28.18,66.12,20.0,48.23,23.832,40.01,58.0,1.565,18.4393,13.4,10.43,11.81,368.25,10.03,337.13,45.51,180.97,24.45,8.8,24.1722,328.28,5.2166,21.45,13.115,9.2,9.43,138.738,56.064,159.56,45.94,111.0,90.998,24.53,39.6,185.45,138.58,487.2,31.3,157.88,22.65,89.5,80.61,34.82,13.25,408.0,280.4
2018-10-17 04:00:00,6.0765,27.3,66.1,20.0,47.86,23.717,39.57,58.0,1.565,18.1187,13.4,10.43,11.81,365.5,10.03,333.4,44.89,180.97,24.45,8.8,24.1722,328.28,5.2166,21.45,13.054,9.2,9.43,128.1549,55.7845,158.05,45.89,110.71,91.5865,24.48,39.74,185.48,141.99,487.2,31.3,158.86,22.65,89.5,80.09,34.82,13.25,411.85,280.45
2018-10-18 04:00:00,5.9883,26.62,65.15,20.0,47.38,22.802,38.54,58.0,1.565,17.594,13.4,10.43,11.81,359.35,10.03,328.0,44.75,174.0967,24.45,8.8,24.1722,328.28,5.2166,21.45,12.827,9.2,9.43,124.8088,54.3985,155.19,44.97,108.5,88.536,23.19,37.2,178.9,138.8,487.2,31.3,156.0,22.65,89.5,77.48,34.82,13.25,399.87,276.4
2018-10-19 04:00:00,5.7293,23.66,65.36,20.0,47.59,22.828,38.45,58.0,1.565,17.3333,13.4,10.43,11.81,356.26,10.03,328.14,44.22,168.0867,24.45,8.8,24.1722,328.28,5.2166,21.45,12.648,9.2,9.43,123.4226,54.823,153.47,44.0,108.66,88.2015,22.19,36.04,175.69,134.22,487.2,31.3,155.99,22.65,89.5,84.78,34.82,13.25,401.65,276.25
2018-10-22 04:00:00,5.7805,25.03,66.12,20.0,47.94,22.862,38.72,58.0,1.565,17.3967,13.4,10.43,11.81,355.98,10.03,326.78,44.07,170.47,24.45,8.8,24.1722,328.28,5.2166,21.45,12.758,9.2,9.43,124.3021,55.058,152.61,45.01,109.63,89.465,21.94,35.47,177.4,132.56,487.2,31.3,157.25,22.65,89.5,85.43,34.82,13.25,392.36,275.01
2018-10-23 04:00:00,5.5265,25.09,66.38,20.0,47.99,22.905,38.0,58.0,1.565,19.6093,13.4,10.43,11.81,350.05,10.03,321.35,43.19,168.9767,24.45,8.8,24.1722,328.28,5.2166,21.45,12.687,9.2,9.43,125.4398,55.1845,150.6,44.5,108.1,88.435,21.52,35.02,174.17,134.32,487.2,31.3,158.65,22.65,89.5,87.57,34.82,13.25,387.49,273.61
2018-10-24 04:00:00,4.9853,22.79,62.62,20.0,46.76,21.871,36.48,58.0,1.565,19.2333,13.4,10.43,11.81,354.65,10.03,311.13,41.76,161.0367,24.45,8.8,24.1722,328.28,5.2166,21.45,12.125,9.2,9.43,121.6157,52.5355,145.34,42.42,102.32,83.21,19.13,31.81,163.09,123.04,487.2,31.3,152.23,22.65,89.5,83.09,34.82,13.25,378.66,265.32
2018-10-25 04:00:00,5.196,19.27,63.2,20.0,47.96,22.224,37.39,58.0,1.565,20.9907,13.4,10.43,11.81,363.77,10.03,306.41,42.11,164.3067,24.45,8.8,24.1722,328.28,5.2166,21.45,12.325,9.2,9.43,120.8891,54.7785,147.48,44.31,108.3,89.1085,20.0,33.13,165.61,125.49,487.2,31.3,153.95,22.65,89.5,85.96,34.82,13.25,391.96,270.08
2018-10-26 04:00:00,4.9573,17.63,62.48,20.0,47.32,21.315,36.67,58.0,1.565,22.06,13.4,10.43,11.81,359.27,10.03,305.05,41.65,162.2967,24.45,8.8,24.1722,328.28,5.2166,21.45,12.249,9.2,9.43,119.3021,53.5735,146.04,45.69,106.96,82.1405,19.85,32.42,169.48,122.37,487.2,31.3,154.29,22.65,89.5,83.37,34.82,13.25,386.93,265.33
2018-10-29 04:00:00,4.6405,16.85,62.17,20.0,47.02,21.15,36.33,58.0,1.565,22.3233,13.4,10.43,11.81,335.59,10.03,286.67,41.78,159.2867,24.45,8.8,24.1722,328.28,5.2166,21.45,12.171,9.2,9.43,114.3786,51.004,141.06,45.4,103.85,76.944,18.52,31.28,170.34,116.88,487.2,31.3,153.35,22.65,89.5,81.15,34.82,13.25,390.65,263.86
2018-10-30 04:00:00,5.075,17.2,63.18,20.0,48.57,22.101,37.78,58.0,1.565,21.9933,13.4,10.43,11.81,349.91,10.03,291.07,42.33,163.6067,24.45,8.8,24.1722,328.28,5.2166,21.45,12.404,9.2,9.43,110.325,51.8105,142.96,47.76,103.73,76.521,18.52,32.0,171.49,124.43,487.2,31.3,155.53,22.65,89.5,80.9,34.82,13.25,403.83,267.77
2018-10-31 04:00:00,5.2707,18.21,62.89,20.0,48.84,22.349,38.1,58.0,1.565,22.488,13.4,10.43,11.81,354.86,10.03,293.85,42.88,173.7267,24.45,8.8,24.1722,328.28,5.2166,21.45,12.597,9.2,9.43,110.3537,53.8385,144.82,46.88,106.81,79.9005,16.98,32.77,169.46,133.76,487.2,31.3,158.82,22.65,89.5,84.19,34.82,13.25,411.42,270.63
2018-11-01 04:00:00,5.4528,20.22,63.71,20.0,48.59,22.988,39.05,58.0,1.565,22.952,13.4,10.43,11.81,363.07,10.03,299.42,42.88,172.87,24.45,8.8,24.1722,328.28,5.2166,21.45,12.563,9.2,9.43,111.6922,53.5,144.45,48.22,105.92,83.2765,19.27,35.59,175.19,141.99,487.2,31.3,163.72,22.65,89.5,85.04,34.82,13.25,412.99,273.51
2018-11-02 04:00:00,5.373,20.23,63.33,20.0,48.83,22.077,38.78,58.0,1.565,23.094,13.4,10.43,11.81,357.75,10.03,299.28,42.88,172.0733,24.45,8.8,24.1722,328.28,5.2166,21.45,12.673,9.2,9.43,110.5832,52.8895,145.48,47.11,106.16,83.2765,19.0,36.8,173.29,145.97,487.2,31.3,163.07,22.65,89.5,83.51,34.82,13.25,409.76,271.89
2018-11-05 05:00:00,5.2943,19.9,63.47,20.0,49.02,22.009,38.48,58.0,1.565,22.76,13.4,10.43,11.81,361.98,10.03,303.21,42.26,169.1333,24.45,8.8,24.1722,328.28,5.2166,21.45,12.664,9.2,9.43,114.7801,52.0045,147.18,47.97,107.51,81.39,19.09,36.32,174.59,139.53,487.2,31.3,162.17,22.65,89.5,84.05,34.82,13.25,411.0,273.39
2018-11-06 05:00:00,5.2765,20.68,63.63,20.0,49.25,22.825,38.73,58.0,1.565,22.7373,13.4,10.43,11.81,366.47,10.03,306.56,41.74,173.23,24.45,8.8,24.1722,328.28,5.2166,21.45,12.633,9.2,9.43,117.7055,52.7905,148.45,47.25,107.72,82.1405,18.45,35.06,175.23,137.18,487.2,31.3,164.41,22.65,89.5,84.69,34.82,13.25,413.43,275.12
2018-11-07 05:00:00,5.3448,21.84,63.21,20.0,50.26,23.44,39.18,58.0,1.565,23.2107,13.4,10.43,11.81,372.02,10.03,309.82,43.4,181.8933,24.45,8.8,24.1722,328.28,5.2166,21.45,12.986,9.2,9.43,119.3499,54.6695,150.2,48.72,111.96,87.7745,19.39,38.85,183.88,144.06,487.2,31.3,140.41,22.65,89.5,88.23,34.82,13.25,424.73,281.01
2018-11-08 05:00:00,5.1498,21.2,58.05,20.0,50.43,24.025,38.7,58.0,1.565,23.4267,13.4,10.43,11.81,370.77,10.03,308.56,43.37,180.0067,24.45,8.8,24.1722,328.28,5.2166,21.45,12.851,9.2,9.43,117.9541,54.12,150.55,48.99,111.75,87.7455,19.34,37.7,180.26,133.0,487.2,31.3,142.19,22.65,89.5,89.04,34.82,13.25,421.39,280.5
2018-11-09 05:00:00,5.1418,21.03,56.72,20.0,50.61,23.899,38.07,58.0,1.565,23.3673,13.4,10.43,11.81,369.34,10.03,313.12,42.52,177.52,24.45,8.8,24.1722,328.28,5.2166,21.45,12.828,9.2,9.43,118.1071,53.3075,150.32,48.11,109.57,85.6215,18.78,36.37,180.55,125.46,487.2,31.3,145.57,22.65,89.5,86.76,34.82,13.25,413.95,277.76
2018-11-12 05:00:00,4.7385,19.03,54.49,20.0,49.22,22.363,37.06,58.0,1.565,22.0853,13.4,10.43,11.81,357.03,10.03,305.12,42.48,168.0,24.45,8.8,24.1722,328.28,5.2166,21.45,12.659,9.2,9.43,115.5832,51.9315,148.13,46.65,106.87,81.8425,17.3,36.17,172.85,120.82,487.2,31.3,148.54,22.65,89.5,83.78,34.82,13.25,405.42,272.57
2018-11-13 05:00:00,4.9828,19.61,54.16,20.0,49.51,22.483,37.4,58.0,1.565,22.582,13.4,10.43,11.81,349.51,10.03,305.74,43.01,167.8133,24.45,8.8,24.1722,328.28,5.2166,21.45,12.591,9.2,9.43,115.5258,51.8025,147.68,47.39,106.94,81.5585,18.26,36.48,170.31,116.77,487.2,31.3,150.69,22.65,89.5,83.78,34.82,13.25,407.31,272.06
2018-11-14 05:00:00,4.9298,20.81,53.94,20.0,48.84,22.62,37.84,58.0,1.565,22.9333,13.4,10.43,11.81,344.72,10.03,303.39,41.52,166.2133,24.45,8.8,24.1722,328.28,5.2166,21.45,12.545,9.2,9.43,114.914,52.183,147.53,47.09,104.97,79.9505,17.01,34.76,164.58,111.99,487.2,31.3,141.79,22.65,89.5,84.05,34.82,13.25,401.98,270.2
2018-11-15 05:00:00,5.0598,21.49,55.39,20.0,50.63,23.634,38.52,58.0,1.565,23.2293,13.4,10.43,11.81,341.57,10.03,305.48,42.52,171.2133,24.45,8.8,24.1722,328.28,5.2166,21.45,12.742,9.2,9.43,116.0994,53.2355,147.77,48.11,107.28,80.972,17.32,36.39,166.67,118.96,487.2,31.3,143.66,22.65,89.5,86.74,34.82,13.25,406.88,273.02
2018-11-16 05:00:00,4.1108,20.66,55.88,20.0,51.17,23.761,36.87,58.0,1.565,23.6207,13.4,10.43,11.81,335.95,10.03,301.24,42.45,172.8467,24.45,8.8,24.1722,328.28,5.2166,21.45,12.708,9.2,9.43,116.2237,53.0745,148.55,48.83,108.29,79.6705,17.85,37.16,165.11,119.04,487.2,31.3,142.8,22.65,89.5,85.06,34.82,13.25,411.0,273.73
2018-11-19 05:00:00,3.6175,19.11,54.9,20.0,49.55,22.913,36.05,58.0,1.565,23.5647,13.4,10.43,11.81,320.94,10.03,294.59,41.87,160.89,24.45,8.8,24.1722,328.28,5.2166,21.45,12.445,9.2,9.43,115.0191,51.0,147.47,48.0,104.62,75.6145,16.7,34.04,161.07,116.36,487.2,31.3,143.19,22.65,89.5,80.13,34.82,13.25,407.78,269.1
2018-11-20 05:00:00,3.727,19.21,54.92,20.0,48.33,22.771,35.64,58.0,1.565,23.166,13.4,10.43,11.81,317.7,10.03,293.86,41.41,161.7467,24.45,8.8,24.1722,328.28,5.2166,21.45,12.302,9.2,9.43,112.0459,51.288,144.05,47.39,101.71,74.773,16.38,32.73,159.76,117.17,487.2,31.3,145.63,22.65,89.5,77.76,34.82,13.25,402.92,264.12
2018-11-21 05:00:00,3.6178,18.73,55.27,20.0,48.62,23.0,36.17,58.0,1.565,22.546,13.4,10.43,11.81,317.32,10.03,294.29,41.71,163.8733,24.45,8.8,24.1722,328.28,5.2166,21.45,12.518,9.2,9.43,113.3556,51.8805,144.1,47.03,103.11,75.8365,17.06,35.06,160.25,117.0,487.2,31.3,147.62,22.65,89.5,79.12,34.82,13.25,407.62,265.02
2018-11-23 05:00:00,3.625,19.38,55.25,20.0,48.7,22.99,35.96,58.0,1.565,21.722,13.4,10.43,11.81,312.32,10.03,295.38,42.21,163.19,24.45,8.8,24.1722,328.28,5.2166,21.45,12.435,9.2,9.43,112.0363,51.194,143.26,46.54,103.07,75.103,17.19,35.66,160.39,119.35,487.2,31.3,150.09,22.65,89.5,77.95,34.82,13.25,406.61,263.25
2018-11-26 05:00:00,3.8263,20.08,55.73,20.0,48.26,23.531,36.84,58.0,1.565,23.0667,13.4,10.43,11.81,316.36,10.03,295.28,43.07,167.76,24.45,8.8,24.1722,328.28,5.2166,21.45,12.608,9.2,9.43,114.3021,52.431,143.22,47.45,106.47,79.0665,17.17,36.48,167.4,126.11,487.2,31.3,150.96,22.65,89.5,80.86,34.82,13.25,418.49,267.5
2018-11-27 05:00:00,3.8433,21.05,55.57,20.0,47.44,23.583,36.8,58.0,1.565,22.928,13.4,10.43,11.81,318.03,10.03,295.29,43.22,165.62,24.45,8.8,24.1722,328.28,5.2166,21.45,12.528,9.2,9.43,114.7514,52.2205,142.89,48.07,107.14,79.071,15.98,36.32,175.45,123.42,487.2,31.3,149.93,22.65,89.5,81.97,34.82,13.25,417.16,268.4
2018-11-28 05:00:00,4.0018,21.34,56.65,20.0,48.19,23.522,38.01,58.0,1.565,23.1913,13.4,10.43,11.81,333.5,10.03,299.94,43.76,173.9667,24.45,8.8,24.1722,328.28,5.2166,21.45,12.746,9.2,9.43,117.5908,54.3115,144.3,48.86,111.12,83.8875,17.09,37.62,178.38,128.29,487.2,31.3,146.43,22.65,89.5,85.98,34.82,13.25,427.27,274.58
2018-11-29 05:00:00,3.934,21.43,58.11,20.0,47.9,23.578,37.93,58.0,1.565,22.7447,13.4,10.43,11.81,342.56,10.03,302.42,43.95,173.6567,24.45,8.8,24.1722,328.28,5.2166,21.45,12.776,9.2,9.43,116.1377,54.415,145.74,47.7,110.19,83.6785,17.51,38.72,179.45,127.62,487.2,31.3,147.52,22.65,89.5,84.26,34.82,13.25,422.94,273.98
